CompanyID,Month,NumberOfEmployees,MarketingBudget,IndustryType,HistoricalSales,ProjectedSales
47,4,490,6750,Healthcare,60960,62898.219016402334
47,5,273,49395,Manufacturing,171789,176857.22464769293
47,6,62,14232,Technology,371064,380432.25282232574
47,7,69,36903,Manufacturing,333531,346457.03366715345
47,8,117,7953,Retail,458540,479337.1020956003
47,9,14,33093,Healthcare,113960,115123.36074422523
47,10,112,26500,Retail,172994,181184.34224510952
47,11,205,23418,Technology,344772,355273.9638599074
47,12,271,35314,Manufacturing,433413,449895.3822585553
48,1,374,49225,Technology,256168,267497.0253547257
48,2,489,23449,Retail,359596,369910.70477365766
48,3,381,18478,Technology,353242,368572.33646494243
48,4,359,36179,Finance,220307,224075.3055825887
48,5,56,47881,Retail,399005,405535.39568380476
48,6,364,26338,Technology,77949,80778.45942923873
48,7,320,27899,Manufacturing,203893,213028.57271323842
48,8,433,5145,Technology,252684,264230.9126497806
48,9,317,33101,Manufacturing,465248,481880.4384311639
48,10,153,3775,Finance,385681,397644.6584718544
48,11,278,46961,Technology,458519,469182.1910871007
48,12,379,32647,Finance,428147,449211.83951750427
49,1,133,46619,Retail,263065,269059.67983251426
49,2,115,46838,Manufacturing,307798,320038.3398173468
49,3,167,20539,Retail,455519,469767.3027004371
49,4,156,37738,Manufacturing,100701,104159.1220561858
49,5,154,27616,Finance,362655,371989.45756294875
49,6,129,15119,Healthcare,130664,137013.34595466824
49,7,328,26159,Technology,461496,476664.12427062035
49,8,284,38099,Finance,89427,93675.81137716153
49,9,101,11295,Manufacturing,147180,148696.49218529905
49,10,67,35710,Manufacturing,153550,158602.84272195987
49,11,448,25685,Manufacturing,450183,467599.4438230876
49,12,355,26479,Manufacturing,449877,467783.54728647775
50,1,238,47172,Technology,127952,133863.26407910918
50,2,483,34629,Retail,116046,117226.89156473812
50,3,126,43043,Healthcare,156918,158489.25231722713
50,4,327,18033,Technology,347344,357378.9551810581
50,5,288,37902,Manufacturing,379586,383826.6392123267
50,6,136,45571,Technology,141070,147979.79229380604
50,7,402,16408,Finance,108168,110210.49383199173
50,8,405,18420,Manufacturing,360466,370885.84257340914
50,9,138,17351,Healthcare,480912,486897.1927969776
50,10,67,5131,Manufacturing,120246,123959.42935403716
50,11,131,45825,Healthcare,219964,225506.70676447698
50,12,10,12349,Healthcare,65583,66355.9875469542
51,1,248,45254,Retail,394864,404105.7803377895
51,2,299,39225,Retail,498431,511219.463879828
51,3,105,39847,Technology,205925,216138.2333236317
51,4,135,13453,Technology,449325,457554.58277600695
51,5,127,19814,Healthcare,289285,298481.7128412936
51,6,57,19263,Manufacturing,371901,390307.3556025008
51,7,98,13158,Finance,318803,332090.9539819576
51,8,497,16735,Finance,313382,328967.9597664572
51,9,246,16830,Manufacturing,171270,179616.3180940739
51,10,382,48893,Manufacturing,431355,444115.1631672009
51,11,394,45673,Retail,65064,67526.99993183915
51,12,281,24926,Finance,212187,215246.25383105048
52,1,198,46066,Healthcare,213024,218913.2514922708
52,2,496,35779,Technology,186692,194600.4115877142
52,3,201,4373,Retail,149790,154315.66710916665
52,4,456,11335,Finance,415129,430948.7198717754
52,5,78,24741,Manufacturing,94258,98012.30115446633
52,6,287,11692,Finance,185542,189278.58685617958
52,7,358,48295,Healthcare,465219,486166.86946323875
52,8,256,46541,Retail,470787,484154.0069112176
52,9,460,35057,Manufacturing,336812,343011.8346048392
52,10,85,2447,Healthcare,389403,406776.8516246426
52,11,163,20583,Technology,162192,166524.5947119994
52,12,153,23765,Retail,408720,425073.90799258236
53,1,444,24906,Healthcare,155481,160444.15920408344
53,2,494,20567,Healthcare,423649,434356.6734384958
53,3,95,15139,Manufacturing,213118,222153.14967280757
53,4,194,47525,Technology,252049,260462.0924720437
53,5,294,39230,Healthcare,297600,305225.25126729143
53,6,471,20520,Retail,55397,56193.8257289182
53,7,229,20702,Healthcare,412069,430949.1001999413
53,8,78,26566,Finance,133481,135005.19062883966
53,9,56,8657,Retail,203305,212357.6621543987
53,10,103,38688,Retail,372452,381539.25559463125
53,11,247,31134,Healthcare,250798,259719.77532834504
53,12,455,11345,Manufacturing,51130,53527.38287518875
54,1,462,42185,Retail,174293,177093.58604544084
54,2,213,28413,Finance,64071,66164.71335698618
54,3,409,6208,Manufacturing,397661,413797.0154593197
54,4,227,34455,Manufacturing,422384,439407.4915839682
54,5,483,29018,Manufacturing,52118,53734.975365003884
54,6,441,46991,Retail,181735,188093.831029844
54,7,350,9080,Manufacturing,112408,116938.1637742594
54,8,48,22902,Healthcare,101786,106228.05356547104
54,9,109,10486,Manufacturing,131271,136583.86868159965
54,10,298,39862,Finance,69158,70828.87095442113
54,11,263,22158,Technology,343231,360347.6059744579
54,12,231,41460,Finance,138114,141895.5762016139
55,1,366,44856,Retail,234193,236764.10848532888
55,2,32,36871,Manufacturing,69874,71586.2398750033
55,3,259,36208,Manufacturing,289139,293508.27142810106
55,4,19,21519,Healthcare,395587,401464.5148011256
55,5,255,32379,Manufacturing,90821,92751.98175510194
55,6,334,29378,Finance,165675,167685.4693999127
55,7,109,40892,Retail,372726,386718.3157574857
55,8,299,15031,Technology,172603,174839.85813519603
55,9,189,15536,Manufacturing,466003,474452.37170807284
55,10,232,1446,Technology,464921,471297.85112649284
55,11,403,37683,Manufacturing,119381,120876.45107531738
55,12,259,49555,Retail,423944,432723.9084838198
56,1,156,18618,Finance,442949,457511.37303304777
56,2,451,7587,Retail,225725,236692.39588915854
56,3,105,32480,Technology,394162,411908.06647967
56,4,266,33994,Manufacturing,412736,431324.5385861041
56,5,334,21527,Technology,403770,410651.323485637
56,6,13,24569,Finance,136217,139022.5645270677
56,7,25,12151,Retail,304585,308561.5803358439
56,8,289,6558,Technology,475468,495028.1513857117
56,9,345,45739,Technology,384943,389867.4418617102
56,10,256,33954,Finance,374329,386407.7833505079
56,11,267,48448,Manufacturing,353682,360725.5851268272
56,12,485,48327,Technology,332487,339049.5703408526
57,1,393,44837,Finance,261470,274446.49520782364
57,2,169,36303,Manufacturing,484448,503957.2985572455
57,3,484,35700,Manufacturing,170026,177418.31805331176
57,4,349,28500,Retail,284257,293603.1732875133
57,5,161,3032,Finance,103106,107729.3319646408
57,6,405,2252,Manufacturing,426466,441741.8507310448
57,7,187,6509,Retail,131227,137505.8114703724
57,8,172,38842,Healthcare,496295,506843.0273424608
57,9,389,14900,Finance,206100,213068.8143354342
57,10,42,15523,Healthcare,92135,95599.76006968661
57,11,426,2881,Manufacturing,212138,217593.65736055956
57,12,454,34037,Finance,169599,177262.89376430982
58,1,188,2630,Retail,279789,293552.4158880699
58,2,436,21789,Manufacturing,133470,137440.83656054034
58,3,110,23523,Finance,333054,341588.71730580815
58,4,277,18958,Finance,294090,302582.58901636675
58,5,332,47151,Healthcare,188213,196514.97564497776
58,6,74,49920,Manufacturing,95950,99386.80781713873
58,7,426,44852,Retail,236795,239587.02495801687
58,8,177,2695,Retail,328369,338773.961652926
58,9,339,15821,Manufacturing,345103,348792.8429703311
58,10,52,4262,Manufacturing,361336,376201.8742726754
58,11,53,2445,Technology,129711,132711.53853253866
58,12,294,17436,Healthcare,191123,196642.68944018843
59,1,406,10949,Manufacturing,252500,263091.6488696671
59,2,21,24963,Manufacturing,305284,308904.04322945065
59,3,104,30932,Technology,315593,320750.31395367853
59,4,311,7901,Technology,484311,496863.5735150604
59,5,395,34487,Finance,416357,424349.80805273354
59,6,262,9597,Retail,210262,215206.53318345264
59,7,251,7855,Healthcare,150245,157746.28053978615
59,8,44,19678,Finance,147069,153395.4050367817
59,9,224,9263,Manufacturing,207213,216611.36787133315
59,10,346,48288,Technology,283597,297062.80531661416
59,11,99,26805,Retail,73908,75654.99556169046
59,12,273,27143,Finance,416991,426116.04670834035
60,1,102,12874,Retail,433054,441439.0079463323
60,2,419,28529,Technology,304340,317488.91123150056
60,3,467,21866,Finance,475538,493219.48933949484
60,4,99,15079,Finance,493926,503531.31930479343
60,5,427,8243,Retail,326156,334335.9119743986
60,6,124,30872,Technology,478105,492576.50711580366
60,7,114,10018,Manufacturing,67412,69510.23910163753
60,8,400,13100,Finance,422174,441403.6496029436
60,9,205,20800,Manufacturing,336801,345296.0121657103
60,10,323,27910,Technology,317800,332527.15747572255
60,11,123,30437,Finance,190039,195294.47199182448
60,12,84,38588,Finance,458980,477272.6052110478
61,1,422,12001,Manufacturing,328017,343502.73925114155
61,2,385,47675,Healthcare,144485,151175.0930234853
61,3,429,20942,Manufacturing,421527,426702.5568517018
61,4,226,21862,Manufacturing,494246,503255.20099899964
61,5,286,12669,Healthcare,248879,256115.4598160419
61,6,258,16916,Technology,51607,53013.9188896644
61,7,173,11878,Technology,200595,207743.33654032077
61,8,403,3985,Finance,98447,103151.62087706437
61,9,366,33369,Retail,99757,101203.09627131817
61,10,466,9112,Retail,310114,318820.2479231776
61,11,417,42235,Finance,300495,305812.69219319586
61,12,201,19931,Retail,274598,287164.78633219516
62,1,236,28340,Manufacturing,381345,399871.9632381812
62,2,186,1336,Manufacturing,440909,453760.6451944237
62,3,108,43933,Healthcare,262916,266638.9988574997
62,4,45,20363,Healthcare,317606,330758.6319167649
62,5,475,46536,Finance,428976,445228.0363187531
62,6,496,4968,Finance,212867,218015.57859392228
62,7,105,34678,Finance,250878,262292.02049017546
62,8,161,49400,Manufacturing,360609,378290.8404777061
62,9,160,17279,Retail,140027,144551.85403728616
62,10,199,4129,Finance,100528,103808.13981886477
62,11,233,39215,Finance,348374,356003.5787932203
62,12,46,39897,Manufacturing,98242,101521.3416794829
63,1,277,6850,Manufacturing,164688,169231.03257930384
63,2,378,21588,Manufacturing,51783,52926.76431789661
63,3,192,41214,Retail,78390,79384.56590222035
63,4,22,12949,Finance,189489,193299.30438513687
63,5,288,9519,Technology,122102,124289.35793739768
63,6,226,27375,Technology,329570,340011.3310739778
63,7,364,34082,Finance,80750,83500.89417029641
63,8,370,12737,Finance,108188,111903.48630836878
63,9,295,2134,Finance,323016,331261.70696935087
63,10,282,11938,Finance,144231,148103.48542876772
63,11,378,25486,Retail,442004,461173.50891419523
63,12,71,49356,Technology,229158,235814.88236319865
64,1,93,27096,Healthcare,116770,122551.39167974607
64,2,377,42115,Technology,281360,289121.22815341176
64,3,226,6592,Technology,275440,285351.2230154215
64,4,351,19108,Manufacturing,436302,441543.9590874727
64,5,406,18270,Finance,395658,409954.5467126279
64,6,196,28649,Finance,269249,281111.31821079383
64,7,28,11997,Finance,142663,149467.78450474702
64,8,186,34489,Manufacturing,215792,226558.47237707875
64,9,109,10104,Retail,199151,203390.35637838763
64,10,405,1870,Retail,460554,475759.0993934297
64,11,454,29684,Healthcare,184363,189530.4587986665
64,12,242,40519,Retail,255156,263462.0165229455
65,1,412,35524,Retail,162808,165461.46404216657
65,2,85,31957,Finance,160091,167174.3836490583
65,3,274,34885,Technology,411416,430498.60865580227
65,4,464,45369,Retail,99393,102174.65886727131
65,5,293,36596,Retail,143558,146603.89800271118
65,6,215,30866,Manufacturing,119770,121642.40478520007
65,7,232,31676,Healthcare,338864,351520.7713433402
65,8,393,48764,Manufacturing,325512,332832.528423145
65,9,61,14878,Finance,235385,246302.51945116252
65,10,348,40760,Technology,360113,373379.7426141524
65,11,376,28559,Healthcare,98838,102379.10984678286
65,12,153,47546,Manufacturing,58734,60635.57695500668
66,1,382,7771,Retail,157187,159046.68781863133
66,2,78,17526,Retail,149329,156388.81181593973
66,3,108,30896,Healthcare,455413,471405.96590543946
66,4,405,32923,Retail,381039,400000.44536345266
66,5,34,37203,Manufacturing,284633,293597.30462238885
66,6,445,40390,Manufacturing,170424,176969.03754568897
66,7,388,13852,Retail,413399,418462.4690004935
66,8,478,48574,Retail,370217,383274.34888700134
66,9,493,44391,Finance,253997,264305.71829580463
66,10,62,2848,Technology,294042,306139.0560114814
66,11,160,32027,Healthcare,261560,272232.81615029415
66,12,153,36464,Manufacturing,275683,280935.120941608
67,1,66,35485,Healthcare,265547,278563.0355813054
67,2,48,20456,Finance,293603,308226.56824647373
67,3,118,10259,Manufacturing,231374,234387.3768007856
67,4,190,36554,Finance,327768,343323.1668444866
67,5,51,47922,Finance,248343,253701.7372504452
67,6,195,14409,Retail,336459,349100.2233144739
67,7,432,4791,Healthcare,329566,337318.854548133
67,8,407,26864,Healthcare,220209,230935.41847182688
67,9,232,37639,Retail,122663,124387.66071084347
67,10,131,35574,Healthcare,151216,155738.851306915
67,11,142,18888,Retail,491448,504777.009250174
67,12,172,20692,Manufacturing,300600,307526.10599019047
68,1,224,24501,Finance,306492,317470.96015731356
68,2,230,14304,Finance,344887,350143.8468872587
68,3,244,28527,Healthcare,458852,476594.1993554193
68,4,340,19074,Technology,60108,63066.73725510632
68,5,155,16549,Finance,254706,265450.09727709787
68,6,248,30963,Retail,86180,90006.44975062978
68,7,85,26920,Technology,331027,339099.24888737267
68,8,18,31826,Technology,94400,96570.77182607308
68,9,83,37071,Finance,227071,234037.9774779137
68,10,451,17061,Finance,97951,99109.66870570317
68,11,410,29810,Finance,450376,471910.4246065598
68,12,262,48966,Retail,367406,373193.1614110875
69,1,239,23800,Technology,463145,484505.48896102025
69,2,16,44423,Healthcare,395277,400551.29519862536
69,3,183,42692,Retail,192195,200441.12591900726
69,4,150,10940,Manufacturing,427250,434119.5395672587
69,5,177,4924,Finance,209429,211842.72463230253
69,6,179,29054,Technology,382640,397478.6177298904
69,7,402,10783,Retail,214628,219180.39123383348
69,8,443,38253,Manufacturing,374078,388509.8716736506
69,9,292,46397,Retail,391030,403622.49941969546
69,10,131,14233,Retail,80881,82041.82802116791
69,11,203,46669,Healthcare,330553,346183.2656847968
69,12,14,25484,Healthcare,498632,512639.85286362655
70,1,38,26068,Retail,148171,154005.6615039484
70,2,174,1191,Manufacturing,303189,312297.0470483538
70,3,431,26074,Technology,473873,490067.3534089717
70,4,348,5917,Technology,267815,273736.6423854803
70,5,145,39599,Finance,361095,367599.91415896505
70,6,374,26832,Finance,320896,331069.3043197134
70,7,330,43928,Technology,167339,171959.02210871977
70,8,351,21706,Retail,456656,468348.4615837555
70,9,154,14682,Retail,94864,98364.73657581826
70,10,336,27762,Healthcare,230763,239444.3652769114
70,11,226,24383,Healthcare,122035,123479.5041618039
70,12,310,28796,Finance,136675,139893.66615003016
71,1,141,24666,Technology,334487,343341.06556446286
71,2,301,26662,Retail,274320,278126.3783060222
71,3,79,46159,Technology,69673,71027.16684341879
71,4,261,35642,Manufacturing,241026,243934.14063269648
71,5,424,42830,Technology,235770,247523.05998363742
71,6,284,38531,Manufacturing,407168,423235.780928753
71,7,454,11234,Healthcare,76520,77552.86743902364
71,8,373,10221,Healthcare,295195,298386.0506266855
71,9,191,12410,Finance,327928,340642.2643891335
71,10,176,15519,Technology,429590,441432.80249822466
71,11,100,2051,Technology,88079,91731.80069350795
71,12,211,45993,Manufacturing,94220,98642.59649132992
72,1,355,10765,Healthcare,201563,208410.50137245227
72,2,28,12382,Manufacturing,162878,165725.81382831666
72,3,48,13580,Healthcare,166583,173460.83916426904
72,4,135,33323,Manufacturing,98720,103481.50941144697
72,5,460,45757,Healthcare,281876,291236.8909708525
72,6,182,12939,Manufacturing,64718,67130.68043172458
72,7,150,30964,Healthcare,478813,490064.62084618374
72,8,251,1307,Manufacturing,373361,382792.51246424275
72,9,229,4359,Technology,412812,429071.0877027088
72,10,135,30648,Finance,207904,217698.53289772687
72,11,67,36944,Manufacturing,498034,515544.6440977157
72,12,157,35019,Finance,278470,290052.6578830366
73,1,485,39134,Technology,456080,463771.97194971214
73,2,465,28323,Technology,138378,140934.99899966872
73,3,326,7226,Healthcare,58177,59996.85727903624
73,4,392,22689,Finance,227187,231063.30269092295
73,5,370,31971,Retail,434462,449841.8691279329
73,6,432,26954,Healthcare,287307,293531.83006944775
73,7,10,25423,Finance,499426,520232.7387844132
73,8,396,31391,Manufacturing,495170,516127.78001332097
73,9,470,15330,Manufacturing,161145,165745.93118230786
73,10,357,5891,Technology,455060,462901.7875032091
73,11,199,5992,Retail,255202,264356.35054472124
73,12,200,2961,Manufacturing,63418,66570.6026849696
74,1,378,13497,Finance,215926,223462.60248916547
74,2,418,33551,Finance,138075,139653.33361681347
74,3,321,11848,Manufacturing,487166,492374.6614799418
74,4,426,14255,Finance,377371,385980.52268666605
74,5,431,5567,Finance,456051,464183.0060360998
74,6,126,49847,Technology,329677,343695.54131269536
74,7,143,40281,Retail,413601,431713.50874767033
74,8,67,49003,Technology,419648,428185.63400571595
74,9,53,21389,Retail,268930,275122.3259946054
74,10,182,45523,Finance,453439,462258.333551751
74,11,169,44919,Retail,174202,182273.70226068675
74,12,182,17567,Finance,60273,62087.57733382755
75,1,326,4358,Finance,83519,86546.18639138745
75,2,312,23999,Technology,205232,210695.12878470132
75,3,158,43358,Technology,439168,454644.5296533199
